uid,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release
fc64b12a-bc41-4a6a-93ae-04da7910cc8d,HARV,2018-04-18,2018-04-18,HARV-20180418-BREF1,HARV-20180418-BREF1-A,B00000006251,HARV-20180418-BREF1-B,B00000006261,HARV-20180418-BREF1-C,B00000006262,,,20211221T232840Z,RELEASE-2022
1b3466e1-db88-44b8-ad09-dfc80f0ccf50,HARV,2018-04-19,2018-04-19,HARV-20180419-BREF1,HARV-20180419-BREF1-A,B00000006250,HARV-20180419-BREF1-B,B00000006258,HARV-20180419-BREF1-C,B00000006266,,,20211221T232840Z,RELEASE-2022
883413fb-4e71-426d-a558-d01f1dce18fb,HARV,2018-04-20,2018-04-20,HARV-20180420-BREF1,HARV-20180420-BREF1-A,B00000006248,HARV-20180420-BREF1-B,B00000006257,HARV-20180420-BREF1-C,B00000006267,,,20211221T232840Z,RELEASE-2022
16f16216-185b-4f68-8200-ca000f5d8bde,HARV,2018-05-08,2018-05-08,HARV-20180508-BREF1,HARV-20180508-BREF1-A,B00000006238,HARV-20180508-BREF1-B,B00000006239,HARV-20180508-BREF1-C,B00000006240,,,20211221T235224Z,RELEASE-2022
38ee35d2-05af-4860-8447-48efa97c3414,HARV,2018-05-10,2018-05-10,HARV-20180510-BREF1,HARV-20180510-BREF1-A,B00000006247,HARV-20180510-BREF1-B,B00000006256,HARV-20180510-BREF1-C,B00000006264,,,20211221T235224Z,RELEASE-2022
4d13d59f-ed05-4a79-abd3-ecf19d09a09f,HARV,2018-07-10,2018-07-10,HARV-20180710-BREF1,HARV-20180710-BREF1-A,B00000006246,HARV-20180710-BREF1-B,B00000006255,HARV-20180710-BREF1-C,B00000006265,,,20211221T223716Z,RELEASE-2022
2729b0ed-6208-4ac9-988f-7f9e9d120beb,HARV,2018-07-11,2018-07-11,HARV-20180711-BREF1,HARV-20180711-BREF1-A,B00000006245,HARV-20180711-BREF1-B,B00000006253,HARV-20180711-BREF1-C,B00000006263,,,20211221T223716Z,RELEASE-2022
11408519-399f-4580-815d-b66c7207a8b9,HARV,2018-07-12,2018-07-12,HARV-20180712-BREF1,HARV-20180712-BREF1-A,B00000006249,HARV-20180712-BREF1-B,B00000006254,HARV-20180712-BREF1-C,B00000006260,,,20211221T223716Z,RELEASE-2022
8939bd92-4273-4341-97a5-8f02be60a147,HARV,2018-07-13,2018-07-13,HARV-20180713-BREF1,HARV-20180713-BREF1-A,B00000006244,HARV-20180713-BREF1-B,B00000006252,HARV-20180713-BREF1-C,B00000006259,,,20211221T223716Z,RELEASE-2022
f2bccd27-a6dd-4b0a-8317-85a60a0b842c,HARV,2018-07-31,2018-07-31,HARV-20180731-BREF1,HARV-20180731-BREF1-A,B00000006242,HARV-20180731-BREF1-B,B00000006243,HARV-20180731-BREF1-C,B00000006241,,,20211221T223716Z,RELEASE-2022
1c7dc768-225d-4e88-a478-e4eb98d3ef49,HARV,2018-08-01,2018-08-01,HARV-20180801-BREF1,HARV-20180801-BREF1-A,D00000008338,HARV-20180801-BREF1-B,D00000008333,HARV-20180801-BREF1-C,D00000008335,,,20211222T013552Z,RELEASE-2022
7f57c8e4-a42c-4417-8eba-2ac61b9fed7b,HARV,2018-08-02,2018-08-02,HARV-20180802-BREF1,HARV-20180802-BREF1-A,D00000008337,HARV-20180802-BREF1-B,D00000008334,HARV-20180802-BREF1-C,D00000008336,,,20211222T013552Z,RELEASE-2022
33283f34-b425-4278-bed7-f968adbac2f6,HARV,2018-10-09,2018-10-09,HARV-20181009-BREF1,HARV-20181009-BREF1-A,B00000030913,HARV-20181009-BREF1-B,B00000030918,HARV-20181009-BREF1-C,B00000030917,"",,20211222T013522Z,RELEASE-2022
14d29450-24bb-41e4-aee8-eb9e7d8bc625,HARV,2018-10-10,2018-10-10,HARV-20181010-BREF1,HARV-20181010-BREF1-A,B00000030916,HARV-20181010-BREF1-B,B00000030915,HARV-20181010-BREF1-C,B00000030914,Blank1 lost 10ml during shaking,,20211222T013522Z,RELEASE-2022
f751a69c-8ece-439d-a52b-03ee1e814188,HARV,2018-10-11,2018-10-11,HARV-20181011-BREF1,HARV-20181011-BREF1-A,B00000030911,HARV-20181011-BREF1-B,B00000030910,HARV-20181011-BREF1-C,B00000030912,"",,20211222T013522Z,RELEASE-2022
0ba7dc1b-5a63-4b4e-8a2d-15557b1b9b6e,HARV,2018-10-30,2018-10-30,HARV-20181030-BREF1,HARV-20181030-BREF1-A,B00000030922,HARV-20181030-BREF1-B,B00000030924,HARV-20181030-BREF1-C,B00000030907,"",,20211222T013522Z,RELEASE-2022
7759bae1-e37d-4c3d-bb48-971e02bb4d46,HARV,2018-10-31,2018-10-31,HARV-20181031-BREF1,HARV-20181031-BREF1-A,B00000030921,HARV-20181031-BREF1-B,B00000030920,HARV-20181031-BREF1-C,B00000030923,"",,20211222T013522Z,RELEASE-2022
e4203a46-e778-4423-8679-a7e5bbf2ac93,BLAN,2020-03-10,2020-03-10,BLAN-20200310-BREF1,BLAN-20200310-BREF1-A,B00000051790,BLAN-20200310-BREF1-B,B00000051764,BLAN-20200310-BREF1-C,B00000051811,,,20211221T200727Z,RELEASE-2022
6acaaf5e-5ef6-49f5-89fd-39f802db87c5,BLAN,2020-03-11,2020-03-11,BLAN-20200311-BREF1,BLAN-20200311-BREF1-A,B00000051762,BLAN-20200311-BREF1-B,B00000051767,BLAN-20200311-BREF1-C,B00000051817,,,20211221T200727Z,RELEASE-2022
9212bbd3-0ba1-4ac2-914d-c2282954b588,BLAN,2020-03-12,2020-03-12,BLAN-20200312-BREF1,BLAN-20200312-BREF1-A,B00000051818,BLAN-20200312-BREF1-B,B00000051842,BLAN-20200312-BREF1-C,B00000051787,,,20211221T200727Z,RELEASE-2022
db4b1852-54c1-44f1-9c7b-b7fe43c69f73,BLAN,2020-07-14,2020-07-14,BLAN-20200714-BREF1,BLAN-20200714-BREF1-A,B00000052057,BLAN-20200714-BREF1-B,B00000052058,BLAN-20200714-BREF1-C,B00000052059,,,20211221T232837Z,RELEASE-2022
ad3e6791-d44c-4712-a469-24a6472df9e6,BLAN,2020-07-15,2020-07-15,BLAN-20200715-BREF1,BLAN-20200715-BREF1-A,B00000052039,BLAN-20200715-BREF1-B,B00000052038,BLAN-20200715-BREF1-C,B00000052040,,,20211221T232837Z,RELEASE-2022
f4c7e0ae-474a-4e79-932c-57b1658a3352,BLAN,2020-07-16,2020-07-16,BLAN-20200716-BREF1,BLAN-20200716-BREF1-A,B00000052033,BLAN-20200716-BREF1-B,B00000052014,BLAN-20200716-BREF1-C,B00000052015,,,20211221T232837Z,RELEASE-2022
cb0e9452-d394-4d84-99bf-d84d8c9ee501,BLAN,2020-08-04,2020-08-04,BLAN-20200804-BREF1,BLAN-20200804-BREF1-A,B00000052124,BLAN-20200804-BREF1-B,B00000051964,BLAN-20200804-BREF1-C,B00000051974,,,20211221T200843Z,RELEASE-2022
d88796fa-2cfd-4bd1-8a64-1b954705edec,BLAN,2020-10-14,2020-10-14,BLAN-20201014-BREF1,BLAN-20201014-BREF1-A,B00000052249,BLAN-20201014-BREF1-B,B00000052259,BLAN-20201014-BREF1-C,B00000052260,,,20211221T212435Z,RELEASE-2022
deeb5bb9-cd20-4af1-8b1f-4c89f5e67f78,BLAN,2020-10-15,2020-10-15,BLAN-20201015-BREF1,BLAN-20201015-BREF1-A,B00000052272,BLAN-20201015-BREF1-B,B00000052225,BLAN-20201015-BREF1-C,B00000052235,,,20211221T212435Z,RELEASE-2022
bcb7827c-cc5c-4627-b99c-de7a075f5b11,BLAN,2020-11-06,2020-11-06,BLAN-20201106-BREF1,BLAN-20201106-BREF1-A,B00000052302,BLAN-20201106-BREF1-B,B00000052301,BLAN-20201106-BREF1-C,B00000052312,,,20211222T030124Z,RELEASE-2022
d6e56840-d1b7-4f25-8b79-cf2862391bf8,BLAN,2020-11-07,2020-11-07,BLAN-20201107-BREF1,BLAN-20201107-BREF1-A,B00000052337,BLAN-20201107-BREF1-B,B00000052338,BLAN-20201107-BREF1-C,B00000052336,,,20211222T030124Z,RELEASE-2022
51cfd56b-2b17-452c-9b89-fe7220ac800f,SCBI,2017-03-28,2017-03-28,SCBI-20170328-BREF1,SCBI-20170328-BREF1-A,,SCBI-20170328-BREF1-B,,SCBI-20170328-BREF1-C,,,,20211221T210903Z,RELEASE-2022
16d6be04-4179-4642-80ff-e5d77e59e699,SCBI,2017-03-30,2017-03-30,SCBI-20170330-BREF1,SCBI-20170330-BREF1-A,,SCBI-20170330-BREF1-B,,SCBI-20170330-BREF1-C,,,,20211221T210903Z,RELEASE-2022
3ff52bb8-c797-4cfa-8a49-083c4321f906,SCBI,2017-04-04,2017-04-04,SCBI-20170404-BREF1,SCBI-20170404-BREF1-A,,SCBI-20170404-BREF1-B,,SCBI-20170404-BREF1-C,,,,20211221T220202Z,RELEASE-2022
d95d32fb-227f-4ed6-b4ab-d89840bbffff,SCBI,2017-04-25,2017-04-25,SCBI-20170425-BREF1,SCBI-20170425-BREF1-A,,SCBI-20170425-BREF1-B,,SCBI-20170425-BREF1-C,,,,20211221T220202Z,RELEASE-2022
f1b473d7-971a-4f1e-8b67-a6190287d2db,SCBI,2017-07-18,2017-07-18,SCBI-20170718-BREF1,SCBI-20170718-BREF1-A,,SCBI-20170718-BREF1-B,,SCBI-20170718-BREF1-C,,,,20211222T015154Z,RELEASE-2022
c3d03055-843a-44e2-ae36-06ac3ac5c416,SCBI,2017-07-20,2017-07-20,SCBI-20170720-BREF1,SCBI-20170720-BREF1-A,,SCBI-20170720-BREF1-B,,SCBI-20170720-BREF1-C,,,,20211222T015154Z,RELEASE-2022
9857edc2-ce86-451d-9ba2-a0a9f4da0c86,SCBI,2017-08-09,2017-08-09,SCBI-20170809-BREF1,SCBI-20170809-BREF1-A,,SCBI-20170809-BREF1-B,,SCBI-20170809-BREF1-C,,,,20211221T202618Z,RELEASE-2022
d5f22efc-c285-45cf-92ab-df14f7b0b4e2,SCBI,2017-10-24,2017-10-24,SCBI-20171024-BREF1,SCBI-20171024-BREF1-A,,SCBI-20171024-BREF1-B,,SCBI-20171024-BREF1-C,,No barcodes for the KCl Blank samples,,20211222T013814Z,RELEASE-2022
6cab9ed9-713e-44c9-b920-a1c67f90d7b2,SCBI,2017-10-25,2017-10-25,SCBI-20171025-BREF1,SCBI-20171025-BREF1-A,,SCBI-20171025-BREF1-B,,SCBI-20171025-BREF1-C,,Barcodes not available for blanks,,20211222T013814Z,RELEASE-2022
3a6c7ad3-4ae4-49c6-9107-8ac32c152ecd,SCBI,2017-10-26,2017-10-26,SCBI-20171026-BREF1,SCBI-20171026-BREF1-A,,SCBI-20171026-BREF1-B,,SCBI-20171026-BREF1-C,,No barcodes for these samples,,20211222T013814Z,RELEASE-2022
a0218f11-08ad-455a-98bd-08b29a530b6e,SCBI,2017-11-15,2017-11-15,SCBI-20171115-BREF1,SCBI-20171115-BREF1-A,,SCBI-20171115-BREF1-B,,SCBI-20171115-BREF1-C,,,,20211222T003826Z,RELEASE-2022
5b737850-9331-4195-8cde-545f2d2501fd,SCBI,2017-11-16,2017-11-16,SCBI-20171116-BREF1,SCBI-20171116-BREF1-A,,SCBI-20171116-BREF1-B,,SCBI-20171116-BREF1-C,,,,20211222T003826Z,RELEASE-2022
8213d6d6-fd8d-4ba9-acb4-b5efa1fbb591,SERC,2021-03-30,2021-03-30,SERC-20210330-BREF1,SERC-20210330-BREF1-A,B00000052555,SERC-20210330-BREF1-B,B00000052541,SERC-20210330-BREF1-C,B00000052540,,,20220328T164535Z,PROVISIONAL
acafb36e-dd28-4db1-8ec2-769ab51ac3f3,SERC,2021-03-31,2021-03-31,SERC-20210331-BREF1,SERC-20210331-BREF1-A,B00000052559,SERC-20210331-BREF1-B,B00000052561,SERC-20210331-BREF1-C,B00000052563,,,20220328T164535Z,PROVISIONAL
e8937aea-30bf-45ed-bd4c-0600dcbe063d,SERC,2021-04-21,2021-04-21,SERC-20210421-BREF1,SERC-20210421-BREF1-A,B00000052635,SERC-20210421-BREF1-B,B00000052636,SERC-20210421-BREF1-C,B00000052637,,,20220328T164908Z,PROVISIONAL
6cbd7af0-c125-4903-bd2a-d73c13e915c5,SERC,2021-07-07,2021-07-07,SERC-20210707-BREF1,SERC-20210707-BREF1-A,B00000052801,SERC-20210707-BREF1-B,B00000052811,SERC-20210707-BREF1-C,B00000052847,,,20220503T180152Z,PROVISIONAL
dc865d72-a6ad-4d23-986f-c6498ca1a970,SERC,2021-07-08,2021-07-08,SERC-20210708-BREF1,SERC-20210708-BREF1-A,B00000052791,SERC-20210708-BREF1-B,B00000052781,SERC-20210708-BREF1-C,B00000052828,,,20220503T180152Z,PROVISIONAL
7824d8ea-4aa0-49d8-a23a-7400a6e37342,SERC,2021-07-27,2021-07-27,SERC-20210727-BREF1,SERC-20210727-BREF1-A,B00000052794,SERC-20210727-BREF1-B,B00000052803,SERC-20210727-BREF1-C,B00000052804,,,20220503T180152Z,PROVISIONAL
70916995-d25e-4523-b4f1-7e9d0a49fac5,SERC,2021-07-28,2021-07-28,SERC-20210728-BREF1,SERC-20210728-BREF1-A,B00000070931,SERC-20210728-BREF1-B,B00000052813,SERC-20210728-BREF1-C,B00000070929,,,20220503T180152Z,PROVISIONAL
4a116829-c51a-4c12-94c1-94ca17c9818c,SERC,2021-10-19,2021-10-19,SERC-20211019-BREF1,SERC-20211019-BREF1-A,B00000070974,SERC-20211019-BREF1-B,B00000070956,SERC-20211019-BREF1-C,B00000070948,,,20220509T143158Z,PROVISIONAL
83333122-0858-47dd-81b1-7f3d734d9233,SERC,2021-10-20,2021-10-20,SERC-20211020-BREF1,SERC-20211020-BREF1-A,B00000070955,SERC-20211020-BREF1-B,B00000070964,SERC-20211020-BREF1-C,B00000070922,,,20220509T143158Z,PROVISIONAL
13ec86ea-7e48-4fa5-b927-562f3d9bb724,SERC,2021-11-09,2021-11-09,SERC-20211109-BREF1,SERC-20211109-BREF1-A,B00000070991,SERC-20211109-BREF1-B,B00000070990,SERC-20211109-BREF1-C,B00000071002,,,20220516T155649Z,PROVISIONAL
b3e1a4cb-45d6-4f81-a971-d81e00d27bb0,SERC,2021-11-10,2021-11-10,SERC-20211110-BREF1,SERC-20211110-BREF1-A,B00000070978,SERC-20211110-BREF1-B,B00000070980,SERC-20211110-BREF1-C,B00000070997,,,20220516T155649Z,PROVISIONAL
f2093ae5-9b5f-44ec-870f-888508aff94b,DSNY,2018-03-07,2018-03-07,DSNY-20180307-BREF1,DSNY-20180307-BREF1-A,,DSNY-20180307-BREF1-B,,DSNY-20180307-BREF1-C,,,,20211221T210652Z,RELEASE-2022
d8218cd9-82a3-4e15-b976-6a0058167542,DSNY,2018-03-08,2018-03-08,DSNY-20180308-BREF1,DSNY-20180308-BREF1-A,,DSNY-20180308-BREF1-B,,DSNY-20180308-BREF1-C,,,,20211221T210652Z,RELEASE-2022
f640ec85-4237-438a-9b43-d0abebee199c,DSNY,2018-03-28,2018-03-28,DSNY-20180328-BREF1,DSNY-20180328-BREF1-A,,DSNY-20180328-BREF1-B,,DSNY-20180328-BREF1-C,,,,20211221T210652Z,RELEASE-2022
f216680e-2e96-43a6-a0fe-80ec3b3d9e18,DSNY,2018-08-21,2018-08-21,DSNY-20180821-BREF1,DSNY-20180821-BREF1-A,B00000023124,DSNY-20180821-BREF1-B,B00000023123,DSNY-20180821-BREF1-C,B00000023122,,,20211221T200023Z,RELEASE-2022
9f6ccb96-6df2-4aeb-afd0-4fb013b15961,DSNY,2018-08-23,2018-08-23,DSNY-20180823-BREF1,DSNY-20180823-BREF1-A,B00000023197,DSNY-20180823-BREF1-B,B00000023098,DSNY-20180823-BREF1-C,B00000023181,,,20211221T200023Z,RELEASE-2022
bf31fef8-b688-412d-84a1-836e326abb9b,DSNY,2018-09-05,2018-09-05,DSNY-20180905-BREF1,DSNY-20180905-BREF1-A,B00000023237,DSNY-20180905-BREF1-B,B00000023238,DSNY-20180905-BREF1-C,B00000023236,,,20211222T012449Z,RELEASE-2022
b112f207-4725-45c5-9279-8ef0a847f7f7,DSNY,2018-10-23,2018-10-23,DSNY-20181023-BREF2,DSNY-20181023-BREF2-A,B00000023545,DSNY-20181023-BREF2-B,B00000023546,DSNY-20181023-BREF2-C,B00000023520,,,20211222T005953Z,RELEASE-2022
e4a5ddeb-9c3b-4c00-918f-e871e2769aad,DSNY,2018-10-24,2018-10-24,DSNY-20181024-BREF2,DSNY-20181024-BREF2-A,B00000023494,DSNY-20181024-BREF2-B,B00000023495,DSNY-20181024-BREF2-C,B00000023496,,,20211222T005953Z,RELEASE-2022
122f2638-b5ee-4a3b-8161-5ea016007416,DSNY,2018-11-08,2018-11-08,DSNY-20181108-BREF2,DSNY-20181108-BREF2-A,B00000023500,DSNY-20181108-BREF2-B,B00000023499,DSNY-20181108-BREF2-C,B00000023498,,,20211221T222317Z,RELEASE-2022
27d6b918-a070-472a-a7c0-060b38b53bf2,JERC,2019-03-19,2019-03-19,JERC-20190319-BREF1,JERC-20190319-BREF1-A,B00000024192,JERC-20190319-BREF1-B,B00000024191,JERC-20190319-BREF1-C,B00000024190,Blank A ran as first sample B in middle C as last sample for QC purposes after analysis is run,,20211222T014231Z,RELEASE-2022
e51c9134-6b6e-4510-a9ac-fbbcbd5d5700,JERC,2019-04-02,2019-04-02,JERC-20190402-BREF1,JERC-20190402-BREF1-A,B00000024472,JERC-20190402-BREF1-B,B00000024473,JERC-20190402-BREF1-C,B00000024474,In processing ran Blank A first Blank B in the middle C at the end,,20211221T220613Z,RELEASE-2022
f9f8ede1-7033-4236-be80-c56650049619,JERC,2019-07-30,2019-07-30,JERC-20190730-BREF1,JERC-20190730-BREF1-A,B00000063140,JERC-20190730-BREF1-B,B00000063141,JERC-20190730-BREF1-C,B00000063139,,,20211222T032552Z,RELEASE-2022
501173ae-d52d-4ea2-9746-47aee4c1eca2,JERC,2019-07-31,2019-07-31,JERC-20190731-BREF1,JERC-20190731-BREF1-A,B00000063093,JERC-20190731-BREF1-B,B00000063094,JERC-20190731-BREF1-C,B00000063092,,,20211222T032552Z,RELEASE-2022
36166e39-f101-4cc3-a548-b19bd837e7a0,JERC,2019-08-13,2019-08-13,JERC-20190813-BREF1,JERC-20190813-BREF1-A,B00000063076,JERC-20190813-BREF1-B,B00000063077,JERC-20190813-BREF1-C,B00000063078,Blanks A B and C ran at the beginning middle and end respectively,,20211221T233801Z,RELEASE-2022
c694c641-e57b-45fe-8a43-48525290e8e2,JERC,2019-11-05,2019-11-05,JERC-20191105-BREF1,JERC-20191105-BREF1-A,B00000024475,JERC-20191105-BREF1-B,B00000024450,JERC-20191105-BREF1-C,B00000024455,Blank 1 2 and 3 ran in the beginning middle and end respectively.,,20211222T023131Z,RELEASE-2022
1669c0f1-6ef3-49c2-83fe-3a8cd6811374,JERC,2019-11-06,2019-11-06,JERC-20191106-BREF2,JERC-20191106-BREF2-A,B00000063641,"","","","",Approximately 50mL house deinionized water inadvertently added to potassium chloride solution,,20211222T023131Z,RELEASE-2022
8bb76f84-0077-4d07-86de-f159bba11219,JERC,2019-11-06,2019-11-06,JERC-20191106-BREF1,JERC-20191106-BREF1-A,B00000024172,JERC-20191106-BREF1-B,B00000024427,"","",Blanks 1 and 2 ran at the beginning and end respectively,,20211222T023131Z,RELEASE-2022
bf865396-4d9d-47c5-8044-105ba149a507,JERC,2019-11-19,2019-11-19,JERC-20191119-BREF3,JERC-20191119-BREF3-A,B00000024184,JERC-20191119-BREF3-B,B00000024466,JERC-20191119-BREF3-C,B00000024445,Blank 1 2 and 3 ran at the beginning middle and end respectively,,20211222T023131Z,RELEASE-2022
53a34476-06e8-4a2c-84cb-72e959119e6d,OSBS,2021-03-16,2021-03-16,OSBS-20210316-BREF1,OSBS-20210316-BREF1-A,B00000064775,OSBS-20210316-BREF1-B,B00000064776,OSBS-20210316-BREF1-C,B00000064777,Blanks 1 2 3 were created and filtered at the beginning middle and end of the extraction,,20220104T184139Z,PROVISIONAL
1d57a25e-e23f-4709-9f30-40741f4c99f7,OSBS,2021-03-17,2021-03-17,OSBS-20210317-BREF1,OSBS-20210317-BREF1-A,B00000064786,OSBS-20210317-BREF1-B,B00000064784,OSBS-20210317-BREF1-C,B00000064785,"",,20220104T184139Z,PROVISIONAL
5777abb1-ee92-442a-97be-144e3d10fc90,OSBS,2021-04-01,2021-04-01,OSBS-20210401-BREF1,OSBS-20210401-BREF1-A,B00000128121,OSBS-20210401-BREF1-B,B00000128110,OSBS-20210401-BREF1-C,B00000128120,,,20220131T151628Z,PROVISIONAL
4c737e89-1522-4ff6-bbd9-900d4784d8be,OSBS,2021-07-07,2021-07-07,OSBS-20210707-BREF1,OSBS-20210707-BREF1-A,B00000065452,OSBS-20210707-BREF1-B,B00000065468,"","",,,20220503T161000Z,PROVISIONAL
8ca67de0-31da-40dc-a974-81b0d1da8457,OSBS,2021-07-09,2021-07-09,OSBS-20210709-BREF2,OSBS-20210709-BREF2-A,B00000065475,OSBS-20210709-BREF2-B,B00000065438,"","",,,20220503T161000Z,PROVISIONAL
09dc210e-58d2-41cc-9ce0-716c5bcc2530,OSBS,2021-07-28,2021-07-28,OSBS-20210728-BREF2,OSBS-20210728-BREF2-A,B00000065403,OSBS-20210728-BREF2-B,B00000065393,OSBS-20210728-BREF2-C,B00000065394,,,20220503T161000Z,PROVISIONAL
ae8677e2-5656-43b9-981e-3d14ec7bbfdb,OSBS,2021-10-12,2021-10-12,OSBS-20211012-BREF1,OSBS-20211012-BREF1-A,B00000128762,OSBS-20211012-BREF1-B,B00000128763,OSBS-20211012-BREF1-C,B00000128759,,,20220509T141117Z,PROVISIONAL
7d6f35b4-7478-41c9-ba2c-33f28f6bfa18,OSBS,2021-10-14,2021-10-14,OSBS-20211014-BREF2,OSBS-20211014-BREF2-A,B00000128811,OSBS-20211014-BREF2-B,B00000128810,OSBS-20211014-BREF2-C,B00000128809,,,20220509T141117Z,PROVISIONAL
8f5769a2-4b4a-448c-a7a5-2d2abe95ede3,OSBS,2021-10-14,2021-10-14,OSBS-20211014-BREF1,OSBS-20211014-BREF1-A,B00000128814,OSBS-20211014-BREF1-B,B00000128813,OSBS-20211014-BREF1-C,B00000128812,,,20220509T141117Z,PROVISIONAL
0050f405-17e2-4fc8-8e3f-f5170b425b34,OSBS,2021-10-15,2021-10-15,OSBS-20211015-BREF1,OSBS-20211015-BREF1-A,B00000128822,OSBS-20211015-BREF1-B,B00000128818,"","",,,20220509T141117Z,PROVISIONAL
2ff623bb-4213-4a39-9ffc-803ec18d9e5c,OSBS,2021-10-25,2021-10-25,OSBS-20211025-BREF1,OSBS-20211025-BREF1-A,B00000128841,OSBS-20211025-BREF1-B,B00000128842,OSBS-20211025-BREF1-C,B00000128843,,,20220509T141117Z,PROVISIONAL
db0bb112-1d03-4f1a-84e1-7434c303ff98,OSBS,2021-10-28,2021-10-28,OSBS-20211028-BREF1,OSBS-20211028-BREF1-A,B00000128870,OSBS-20211028-BREF1-B,B00000128871,OSBS-20211028-BREF1-C,B00000128872,,,20220509T141117Z,PROVISIONAL
06d60e09-36d7-4c4e-88bb-3b6055d8bb4f,OSBS,2021-11-04,2021-11-04,OSBS-20211104-BREF1,OSBS-20211104-BREF1-A,B00000128918,OSBS-20211104-BREF1-B,B00000128917,OSBS-20211104-BREF1-C,B00000128916,,,20220516T155657Z,PROVISIONAL
32bc2d2a-4e9f-400b-94c1-aad150927f4c,GUAN,2018-07-03,2018-07-03,GUAN-20180703-BREF1,GUAN-20180703-BREF1-A,B00000005785,GUAN-20180703-BREF1-B,B00000005795,GUAN-20180703-BREF1-C,B00000005879,,,20211221T212832Z,RELEASE-2022
ccfc2ce9-c7a6-479c-a551-eab22e81d035,GUAN,2018-07-04,2018-07-04,GUAN-20180704-BREF1,GUAN-20180704-BREF1-A,B00000005918,GUAN-20180704-BREF1-B,B00000005928,GUAN-20180704-BREF1-C,B00000005763,,,20211221T212832Z,RELEASE-2022
47bf7652-5051-4fc9-8645-189a21db6588,GUAN,2018-07-05,2018-07-05,GUAN-20180705-BREF1,GUAN-20180705-BREF1-A,B00000005762,GUAN-20180705-BREF1-B,B00000005772,GUAN-20180705-BREF1-C,B00000005782,,,20211221T212832Z,RELEASE-2022
7f3bedbc-2fbd-43fc-8dc8-e422333ca111,GUAN,2018-07-06,2018-07-06,GUAN-20180706-BREF1,GUAN-20180706-BREF1-A,B00000005886,GUAN-20180706-BREF1-B,B00000005792,GUAN-20180706-BREF1-C,B00000005915,,,20211221T212832Z,RELEASE-2022
2e553d77-27a4-4c9b-8fc7-bfc26b3b32c6,GUAN,2018-07-17,2018-07-17,GUAN-20180717-BREF1,GUAN-20180717-BREF1-A,B00000005884,GUAN-20180717-BREF1-B,B00000005800,GUAN-20180717-BREF1-C,B00000005790,,,20211221T212832Z,RELEASE-2022
52905c82-922c-4470-b502-9104d7cba21f,GUAN,2018-07-18,2018-07-18,GUAN-20180718-BREF1,GUAN-20180718-BREF1-A,B00000005882,GUAN-20180718-BREF1-B,B00000005892,GUAN-20180718-BREF1-C,B00000005902,,,20211221T212832Z,RELEASE-2022
e43493ba-3408-4fe5-a6d6-22a713797615,GUAN,2018-09-25,2018-09-25,GUAN-20180925-BREF1,GUAN-20180925-BREF1-A,B00000012895,GUAN-20180925-BREF1-B,B00000012897,GUAN-20180925-BREF1-C,B00000012894,,,20211221T231411Z,RELEASE-2022
98398b23-5d77-443a-9562-8d201b95c351,GUAN,2018-09-26,2018-09-26,GUAN-20180926-BREF1,GUAN-20180926-BREF1-A,B00000012904,GUAN-20180926-BREF1-B,B00000012901,GUAN-20180926-BREF1-C,B00000012903,,,20211221T231411Z,RELEASE-2022
697d152d-3049-4602-8ae2-d7954c80ac7c,GUAN,2018-09-27,2018-09-27,GUAN-20180927-BREF1,GUAN-20180927-BREF1-A,B00000005634,GUAN-20180927-BREF1-B,B00000005633,GUAN-20180927-BREF1-C,B00000005632,,,20211221T231411Z,RELEASE-2022
7ab8003b-c127-48aa-87a6-ec50394802a3,GUAN,2018-09-28,2018-09-28,GUAN-20180928-BREF1,GUAN-20180928-BREF1-A,B00000005625,GUAN-20180928-BREF1-B,B00000005624,GUAN-20180928-BREF1-C,B00000005623,,,20211221T231411Z,RELEASE-2022
d6cd01fc-150d-4562-b190-9a753fb8f6b6,GUAN,2018-10-08,2018-10-08,GUAN-20181008-BREF1,GUAN-20181008-BREF1-A,B00000005615,GUAN-20181008-BREF1-B,B00000005616,GUAN-20181008-BREF1-C,B00000005617,,,20211221T221937Z,RELEASE-2022
d40a937d-ad74-4ade-a6bf-99c56a22c0ab,GUAN,2018-10-09,2018-10-09,GUAN-20181009-BREF1,GUAN-20181009-BREF1-A,B00000005859,GUAN-20181009-BREF1-B,B00000005815,GUAN-20181009-BREF1-C,B00000005824,,,20211221T221937Z,RELEASE-2022
2cfbc37e-0754-4fba-86ad-8e6c20770186,GUAN,2018-10-10,2018-10-10,GUAN-20181010-BREF1,GUAN-20181010-BREF1-A,B00000005825,GUAN-20181010-BREF1-B,B00000005858,GUAN-20181010-BREF1-C,B00000005826,,,20211221T221937Z,RELEASE-2022
fc226c8d-62e9-43a9-b9d1-9cadcf20710d,GUAN,2018-10-11,2018-10-11,GUAN-20181011-BREF1,GUAN-20181011-BREF1-A,B00000005828,GUAN-20181011-BREF1-B,B00000005827,GUAN-20181011-BREF1-C,B00000005829,,,20211221T221937Z,RELEASE-2022
